,elo1_pre,elo2_pre,elo_prob1,rating1_pre,rating2_pre,pitcher1_rgs,pitcher2_rgs,rating_prob1,score1,score2
14,1595.3085740699898,1504.06274642655,0.7077630498222679,1603.66836927841,1509.1010462217098,56.10767419182179,51.086008697296705,0.724542456428085,4.0,2.0
15,1519.1678456594198,1556.0110174475599,0.47537618937112,1529.73231881714,1561.3794684573002,56.48523477561971,53.414925361647605,0.4718001544465011,9.0,10.0
16,1523.68157040013,1518.7312085669698,0.5553231205364699,1531.64753949478,1512.1358147750198,49.9116066356731,51.893875989209995,0.535650646686349,4.0,7.0
17,1563.1428553323599,1499.52305961044,0.6620642428367123,1559.1890795888598,1489.6053543995401,54.763432952885296,57.61158368814711,0.59448076488703,8.0,2.0
18,1543.6793444310001,1509.7806824776,0.6093042606417837,1529.40248609583,1517.20351536654,54.2231561081586,54.018903686186505,0.548882819427856,5.0,3.0
19,1522.33909000678,1473.0767319664901,0.6369867173000543,1525.0251916382902,1468.04343418259,57.083830722003405,52.784445240969,0.640619394764107,1.0,5.0
20,1534.7661071307598,1539.8866027629,0.5361631315968407,1547.55787052141,1550.99083247246,53.578022202857596,54.0744585115402,0.504105950495029,1.0,3.0
21,1539.01208146845,1500.4889901860001,0.6177201189902389,1537.35447824426,1519.1912411973099,53.3776357260112,58.883880734621805,0.5592722429315121,1.0,0.0
22,1525.43180381315,1549.74705929383,0.4993950814865592,1533.83190787453,1557.27987939991,63.108301886627906,64.39190095569,0.44880358579607205,3.0,12.0
23,1561.45510869549,1501.2108062473098,0.6562436275521429,1557.82710292184,1490.96733106656,54.8648660269318,52.7982130967156,0.638282952605777,3.0,1.0
24,1548.12818831241,1505.3318385961902,0.6254347365487745,1531.84715797544,1514.75884348693,50.8639898396624,58.8652790217099,0.48808711214257394,1.0,4.0
25,1538.3764073873,1536.2763025063598,0.5499146141512703,1550.2162045844102,1548.3324984094597,57.3172312356762,55.504328210213004,0.541797386499321,1.0,4.0
26,1516.7737570184602,1506.0201979750598,0.5498482461706473,1510.48437851079,1510.75248248594,49.649779298809605,50.5010327185409,0.5064011212880529,5.0,2.0
27,1559.36485482884,1499.37272363656,0.6185734348751777,1555.64317269655,1500.01150158056,47.1716924810069,57.75079163629211,0.509891003971364,5.0,0.0
28,1546.34252245596,1481.52029283142,0.6251116099672929,1530.2410489003,1456.1795002453302,50.223630807194006,54.8797680123016,0.571679326214927,6.0,2.0
29,1540.5165321276002,1498.3488654457,0.5940881538886603,1551.66257718814,1517.7448685935801,53.8774410730608,57.017249011256105,0.546466101489371,3.0,5.0
30,1593.70737405354,1481.5397636893201,0.6865079434814184,1602.2678655929801,1494.0586739426599,47.4,46.0253959656346,0.652045152905879,5.0,0.0
31,1524.2841527513901,1448.97584795279,0.6391471738821466,1532.69492132905,1449.5564614216,46.761311299541596,49.015118855941495,0.557560468300822,8.0,6.0
32,1507.18896285642,1520.48196574655,0.5154037314569583,1516.1639659708499,1523.6200691543697,48.21852437573871,46.3309186653688,0.519052972898865,8.0,10.0
33,1543.99752555411,1492.69805238751,0.6066992496861813,1540.87953799863,1488.44534214806,47.398869017396095,48.269987700154196,0.579032754242732,1.0,9.0
34,1493.32594691841,1468.63910374799,0.5696109454443341,1497.13095229481,1475.9604525240698,48.651249141319106,51.976383142367894,0.524518091473815,11.0,3.0
35,1503.40636793368,1464.08821480755,0.590126558913683,1492.4789451423198,1434.39193981207,45.5405130236102,50.4779367481938,0.550945466316067,5.0,7.0
